sequence	start_position_windows	nb_GC	nb_ACGT	nb_MRWSYK	nb_N	GCrate	Nrate	MRWSYKrate
Sc0000354	130000	2528	0	8046	1954	0.314193388018891	0.1954	0
Sc0000354	140000	2926	0	9430	570	0.310286320254507	0.057	0
Sc0000354	150000	3457	0	10000	0	0.3457	0	0
Sc0000354	160000	3314	0	10000	0	0.3314	0	0
Sc0000354	170000	3373	0	10000	0	0.3373	0	0
Sc0000354	180000	4054	0	10000	0	0.4054	0	0
Sc0000354	190000	3968	0	8759	1241	0.453019751113141	0.1241	0
Sc0000354	200000	3598	0	10000	0	0.3598	0	0
Sc0000354	210000	3410	0	10000	0	0.341	0	0
Sc0000354	220000	3876	0	10000	0	0.3876	0	0
Sc0000354	230000	3691	0	10000	0	0.3691	0	0
Sc0000354	240000	3875	0	10000	0	0.3875	0	0
Sc0000354	250000	3190	0	7893	2107	0.404155580894463	0.2107	0
Sc0000354	260000	3966	0	10000	0	0.3966	0	0
Sc0000354	270000	3027	0	8052	1948	0.375931445603577	0.1948	0
Sc0000354	280000	3522	0	10000	0	0.3522	0	0
Sc0000354	290000	3493	0	10000	0	0.3493	0	0
Sc0000354	300000	3726	0	10000	0	0.3726	0	0
Sc0000354	310000	3882	0	10000	0	0.3882	0	0
Sc0000354	320000	4973	0	10000	0	0.4973	0	0
Sc0000354	330000	3273	0	10000	0	0.3273	0	0
Sc0000354	340000	3428	0	10000	0	0.3428	0	0
Sc0000354	350000	3301	0	10000	0	0.3301	0	0
Sc0000354	360000	4046	0	10000	0	0.4046	0	0
Sc0000354	370000	3553	0	10000	0	0.3553	0	0
Sc0000354	380000	3365	0	9693	307	0.347157742700918	0.0307	0
Sc0000354	390000	3033	0	9020	980	0.336252771618625	0.098	0
Sc0000354	400000	3367	0	10000	0	0.3367	0	0
Sc0000354	410000	3485	0	10000	0	0.3485	0	0
Sc0000354	420000	3540	0	9998	2	0.354070814162833	0.0002	0
Sc0000354	430000	3258	0	10000	0	0.3258	0	0
Sc0000354	440000	3167	0	10000	0	0.3167	0	0
Sc0000354	450000	3568	0	10000	0	0.3568	0	0
Sc0000354	460000	3417	0	9999	1	0.341734173417342	0.0001	0
Sc0000354	470000	3475	0	9999	1	0.347534753475348	0.0001	0
Sc0000354	480000	4066	0	10000	0	0.4066	0	0
Sc0000354	490000	3811	0	10000	0	0.3811	0	0
Sc0000354	500000	3343	0	10000	0	0.3343	0	0
Sc0000354	510000	3210	0	9999	1	0.321032103210321	0.0001	0
Sc0000354	520000	3565	0	9998	2	0.356571314262853	0.0002	0
Sc0000354	530000	3443	0	9396	604	0.366432524478501	0.0604	0
Sc0000354	540000	3281	0	10000	0	0.3281	0	0
Sc0000354	550000	3612	0	9998	2	0.36127225445089	0.0002	0
Sc0000354	560000	3696	0	9999	1	0.36963696369637	0.0001	0
Sc0000354	570000	3680	0	10000	0	0.368	0	0
Sc0000354	580000	3472	0	9999	1	0.347234723472347	0.0001	0
Sc0000354	590000	3600	0	10000	0	0.36	0	0
Sc0000354	600000	3788	0	10000	0	0.3788	0	0
Sc0000354	610000	3680	0	10000	0	0.368	0	0
Sc0000354	620000	3679	0	10000	0	0.3679	0	0
Sc0000354	630000	4055	0	10000	0	0.4055	0	0
Sc0000354	640000	4042	0	10000	0	0.4042	0	0
Sc0000354	650000	3814	0	10000	0	0.3814	0	0
Sc0000354	660000	3368	0	9999	1	0.336833683368337	0.0001	0
Sc0000354	670000	3019	0	9999	1	0.301930193019302	0.0001	0
Sc0000354	680000	3423	0	9999	1	0.342334233423342	0.0001	0
Sc0000354	690000	3350	0	10000	0	0.335	0	0
Sc0000354	700000	3540	0	10000	0	0.354	0	0
Sc0000354	710000	3330	0	10000	0	0.333	0	0
Sc0000354	720000	3029	0	8777	1223	0.345106528426569	0.1223	0
Sc0000354	730000	4482	0	10000	0	0.4482	0	0
Sc0000354	740000	3544	0	10000	0	0.3544	0	0
Sc0000354	750000	4135	0	10000	0	0.4135	0	0
Sc0000354	760000	3311	0	10000	0	0.3311	0	0
Sc0000354	770000	3558	0	10000	0	0.3558	0	0
Sc0000354	780000	3581	0	10000	0	0.3581	0	0
Sc0000355	0	3102	0	10000	0	0.3102	0	0
Sc0000355	10000	3072	0	9800	200	0.313469387755102	0.02	0
Sc0000355	20000	2867	0	10000	0	0.2867	0	0
Sc0000355	30000	3334	0	10000	0	0.3334	0	0
Sc0000355	40000	3812	0	10000	0	0.3812	0	0
Sc0000355	50000	4207	0	10000	0	0.4207	0	0
Sc0000355	60000	3188	0	9849	151	0.323687684028835	0.0151	0
Sc0000355	70000	3077	0	10000	0	0.3077	0	0
Sc0000355	80000	3098	0	10000	0	0.3098	0	0
Sc0000355	90000	3106	0	10000	0	0.3106	0	0
Sc0000355	100000	3564	0	10000	0	0.3564	0	0
Sc0000355	110000	3588	0	10000	0	0.3588	0	0
Sc0000355	120000	3414	0	9788	212	0.348794442174091	0.0212	0
Sc0000355	130000	3035	0	9713	287	0.312467826624112	0.0287	0
Sc0000355	140000	2417	0	7618	2382	0.317274875295353	0.2382	0
Sc0000355	150000	4568	0	10000	0	0.4568	0	0
Sc0000355	160000	3648	0	10000	0	0.3648	0	0
Sc0000355	170000	3600	0	10000	0	0.36	0	0
Sc0000355	180000	3523	0	10000	0	0.3523	0	0
Sc0000355	190000	3621	0	10000	0	0.3621	0	0
Sc0000355	200000	4026	0	9999	1	0.402640264026403	0.0001	0
Sc0000355	210000	2661	0	8407	1593	0.316521945997383	0.1593	0
Sc0000355	220000	3658	0	9999	1	0.365836583658366	0.0001	0
Sc0000355	230000	1961	0	6093	3907	0.321844739865419	0.3907	0
Sc0000355	240000	3347	0	9102	898	0.367721379916502	0.0898	0
Sc0000355	250000	2796	0	8171	1829	0.342185778974422	0.1829	0
Sc0000355	260000	3290	0	10000	0	0.329	0	0
Sc0000355	270000	3611	0	10000	0	0.3611	0	0
Sc0000355	280000	4125	0	10000	0	0.4125	0	0
Sc0000355	290000	3748	0	10000	0	0.3748	0	0
Sc0000355	300000	3476	0	9948	52	0.349416968234821	0.0052	0
Sc0000355	310000	3224	0	9612	388	0.335414065751144	0.0388	0
Sc0000355	320000	2921	0	10000	0	0.2921	0	0
Sc0000355	330000	3726	0	10000	0	0.3726	0	0
Sc0000355	340000	3204	0	9997	3	0.320496148844653	0.0003	0
Sc0000355	350000	3236	0	9884	116	0.327397814649939	0.0116	0
Sc0000355	360000	3070	0	8848	1152	0.346971066907776	0.1152	0
Sc0000355	370000	3828	0	10000	0	0.3828	0	0
Sc0000355	380000	3411	0	9999	1	0.341134113411341	0.0001	0
Sc0000355	390000	3002	0	9361	639	0.320692233735712	0.0639	0
Sc0000355	400000	3351	0	10000	0	0.3351	0	0
Sc0000355	410000	3153	0	9579	421	0.329157532101472	0.0421	0
Sc0000355	420000	3212	0	10000	0	0.3212	0	0
Sc0000355	430000	3347	0	9996	4	0.334833933573429	0.0004	0
Sc0000355	440000	2787	0	8176	1824	0.340875733855186	0.1824	0
Sc0000355	450000	3037	0	9328	672	0.325578902229846	0.0672	0
Sc0000355	460000	3469	0	10000	0	0.3469	0	0
Sc0000355	470000	3479	0	10000	0	0.3479	0	0
Sc0000355	480000	3233	0	10000	0	0.3233	0	0
Sc0000355	490000	3652	0	10000	0	0.3652	0	0
Sc0000355	500000	4525	0	10000	0	0.4525	0	0
Sc0000355	510000	3176	0	10000	0	0.3176	0	0
Sc0000355	520000	3258	0	9999	1	0.325832583258326	0.0001	0
Sc0000355	530000	3926	0	9999	1	0.392639263926393	0.0001	0
Sc0000355	540000	4665	0	10000	0	0.4665	0	0
Sc0000355	550000	3373	0	9990	10	0.337637637637638	0.001	0
Sc0000355	560000	3061	0	10000	0	0.3061	0	0
Sc0000355	570000	3250	0	10000	0	0.325	0	0
Sc0000355	580000	3929	0	10000	0	0.3929	0	0
Sc0000355	590000	4100	0	10000	0	0.41	0	0
Sc0000355	600000	3077	0	9278	722	0.331644751023928	0.0722	0
Sc0000355	610000	3409	0	10000	0	0.3409	0	0
Sc0000355	620000	3427	0	10000	0	0.3427	0	0
Sc0000355	630000	3590	0	10000	0	0.359	0	0
Sc0000355	640000	3698	0	10000	0	0.3698	0	0
Sc0000355	650000	3355	0	10000	0	0.3355	0	0
Sc0000355	660000	3311	0	9574	426	0.345832462920409	0.0426	0
Sc0000355	670000	4037	0	10000	0	0.4037	0	0
Sc0000355	680000	4155	0	10000	0	0.4155	0	0
Sc0000355	690000	3591	0	9999	1	0.359135913591359	0.0001	0
Sc0000355	700000	2865	0	10000	0	0.2865	0	0
Sc0000355	710000	3053	0	9722	278	0.314030034972228	0.0278	0
Sc0000355	720000	3478	0	10000	0	0.3478	0	0
Sc0000355	730000	3413	0	9999	1	0.341334133413341	0.0001	0
Sc0000355	740000	3044	0	8479	1521	0.359004599599009	0.1521	0
Sc0000355	750000	2829	0	10000	0	0.2829	0	0
Sc0000355	760000	2744	0	7915	2085	0.346683512318383	0.2085	0
Sc0000355	770000	3537	0	9997	3	0.353806141842553	0.0003	0
Sc0000355	780000	3162	0	9112	888	0.347014925373134	0.0888	0
Sc0000356	0	4249	0	10000	0	0.4249	0	0
Sc0000356	10000	4009	0	10000	0	0.4009	0	0
Sc0000356	20000	3990	0	10000	0	0.399	0	0
Sc0000356	30000	3635	0	10000	0	0.3635	0	0
Sc0000356	40000	3540	0	10000	0	0.354	0	0
Sc0000356	50000	3631	0	10000	0	0.3631	0	0
Sc0000356	60000	3425	0	9381	619	0.365099669544825	0.0619	0
Sc0000356	70000	3331	0	10000	0	0.3331	0	0
Sc0000356	80000	4406	0	10000	0	0.4406	0	0
Sc0000356	90000	4015	0	10000	0	0.4015	0	0
Sc0000356	100000	3372	0	9588	412	0.351689612015019	0.0412	0
Sc0000356	110000	3597	0	10000	0	0.3597	0	0
Sc0000356	120000	3651	0	9999	1	0.365136513651365	0.0001	0
Sc0000356	130000	3661	0	10000	0	0.3661	0	0
Sc0000356	140000	3788	0	10000	0	0.3788	0	0
Sc0000356	150000	3519	0	10000	0	0.3519	0	0
Sc0000356	160000	3625	0	10000	0	0.3625	0	0
Sc0000356	170000	3403	0	10000	0	0.3403	0	0
Sc0000356	180000	3560	0	10000	0	0.356	0	0
Sc0000356	190000	3627	0	10000	0	0.3627	0	0
Sc0000356	200000	3693	0	10000	0	0.3693	0	0
Sc0000356	210000	3939	0	9999	1	0.393939393939394	0.0001	0
Sc0000356	220000	3930	0	9999	1	0.393039303930393	0.0001	0
Sc0000356	230000	3858	0	9625	375	0.400831168831169	0.0375	0
Sc0000356	240000	3195	0	8102	1898	0.394347074796347	0.1898	0
Sc0000356	250000	3683	0	10000	0	0.3683	0	0
Sc0000356	260000	3460	0	10000	0	0.346	0	0
Sc0000356	270000	4058	0	9999	1	0.405840584058406	0.0001	0
Sc0000356	280000	3943	0	9600	400	0.410729166666667	0.04	0
Sc0000356	290000	3497	0	9136	864	0.382771453590193	0.0864	0
Sc0000356	300000	3840	0	10000	0	0.384	0	0
Sc0000356	310000	3482	0	10000	0	0.3482	0	0
Sc0000356	320000	3513	0	10000	0	0.3513	0	0
Sc0000356	330000	3656	0	10000	0	0.3656	0	0
Sc0000356	340000	3501	0	10000	0	0.3501	0	0
Sc0000356	350000	3784	0	9998	2	0.378475695139028	0.0002	0
Sc0000356	360000	1902	0	5595	4405	0.339946380697051	0.4405	0
Sc0000356	370000	3974	0	10000	0	0.3974	0	0
Sc0000356	380000	3892	0	10000	0	0.3892	0	0
Sc0000356	390000	3455	0	9877	123	0.349802571631062	0.0123	0
Sc0000356	400000	3353	0	9166	834	0.365808422430722	0.0834	0
Sc0000356	410000	3817	0	10000	0	0.3817	0	0
Sc0000356	420000	3821	0	10000	0	0.3821	0	0
Sc0000356	430000	3362	0	10000	0	0.3362	0	0
Sc0000356	440000	4101	0	10000	0	0.4101	0	0
Sc0000356	450000	3722	0	10000	0	0.3722	0	0
Sc0000356	460000	3627	0	9512	488	0.381307821698907	0.0488	0
Sc0000356	470000	3877	0	10000	0	0.3877	0	0
Sc0000356	480000	3831	0	10000	0	0.3831	0	0
Sc0000356	490000	4094	0	10000	0	0.4094	0	0
Sc0000356	500000	3833	0	10000	0	0.3833	0	0
Sc0000356	510000	3677	0	10000	0	0.3677	0	0
Sc0000356	520000	3723	0	10000	0	0.3723	0	0
Sc0000356	530000	3428	0	10000	0	0.3428	0	0
Sc0000356	540000	3682	0	9999	1	0.368236823682368	0.0001	0
Sc0000356	550000	4406	0	10000	0	0.4406	0	0
Sc0000356	560000	3774	0	9857	143	0.382875114132089	0.0143	0
Sc0000356	570000	2955	0	7591	2409	0.389276775128442	0.2409	0
Sc0000356	580000	3265	0	9658	342	0.338061710499068	0.0342	0
Sc0000356	590000	3942	0	10000	0	0.3942	0	0
Sc0000356	600000	4023	0	10000	0	0.4023	0	0
Sc0000356	610000	3718	0	9744	256	0.381568144499179	0.0256	0
Sc0000356	620000	3794	0	10000	0	0.3794	0	0
Sc0000356	630000	3989	0	10000	0	0.3989	0	0
Sc0000356	640000	3736	0	10000	0	0.3736	0	0
Sc0000356	650000	3884	0	10000	0	0.3884	0	0
Sc0000356	660000	3839	0	9746	254	0.393905191873589	0.0254	0
Sc0000356	670000	2951	0	8499	1501	0.347217319684669	0.1501	0
Sc0000356	680000	3406	0	10000	0	0.3406	0	0
Sc0000356	690000	3639	0	10000	0	0.3639	0	0
Sc0000356	700000	3420	0	9787	213	0.349443138857668	0.0213	0
Sc0000356	710000	3441	0	10000	0	0.3441	0	0
Sc0000356	720000	3399	0	10000	0	0.3399	0	0
Sc0000356	730000	4348	0	10000	0	0.4348	0	0
Sc0000356	740000	3201	0	9999	1	0.32013201320132	0.0001	0
Sc0000356	750000	3938	0	10000	0	0.3938	0	0
Sc0000356	760000	3946	0	10000	0	0.3946	0	0
Sc0000356	770000	3588	0	10000	0	0.3588	0	0
Sc0000356	780000	3220	0	9554	446	0.337031609796944	0.0446	0
Sc0000357	0	3478	0	10000	0	0.3478	0	0
Sc0000357	10000	3364	0	10000	0	0.3364	0	0
Sc0000357	20000	3473	0	10000	0	0.3473	0	0
Sc0000357	30000	2844	0	9010	990	0.315649278579356	0.099	0
Sc0000357	40000	3267	0	8071	1929	0.40478255482592	0.1929	0
Sc0000357	50000	3066	0	8322	1678	0.368421052631579	0.1678	0
Sc0000357	60000	3594	0	9604	396	0.374219075385256	0.0396	0
Sc0000357	70000	4180	0	10000	0	0.418	0	0
Sc0000357	80000	3244	0	9369	631	0.346248265556623	0.0631	0
Sc0000357	90000	3776	0	10000	0	0.3776	0	0
Sc0000357	100000	3646	0	9875	125	0.369215189873418	0.0125	0
Sc0000357	110000	3430	0	10000	0	0.343	0	0
Sc0000357	120000	3657	0	10000	0	0.3657	0	0
Sc0000357	130000	3850	0	9999	1	0.385038503850385	0.0001	0
Sc0000357	140000	2181	0	5847	4153	0.373011800923551	0.4153	0
Sc0000357	150000	3538	0	9999	1	0.353835383538354	0.0001	0
Sc0000357	160000	3327	0	8792	1208	0.378412192902639	0.1208	0
Sc0000357	170000	3665	0	10000	0	0.3665	0	0
Sc0000357	180000	3300	0	8492	1508	0.38860103626943	0.1508	0
Sc0000357	190000	2653	0	7888	2112	0.336333671399594	0.2112	0
Sc0000357	200000	2364	0	6989	3011	0.33824581485191	0.3011	0
Sc0000357	210000	3542	0	10000	0	0.3542	0	0
Sc0000357	220000	3495	0	9998	2	0.349569913982797	0.0002	0
Sc0000357	230000	4656	0	10000	0	0.4656	0	0
Sc0000357	240000	3738	0	10000	0	0.3738	0	0
Sc0000357	250000	3071	0	10000	0	0.3071	0	0
Sc0000357	260000	3651	0	10000	0	0.3651	0	0
Sc0000357	270000	3381	0	10000	0	0.3381	0	0
Sc0000357	280000	3022	0	10000	0	0.3022	0	0
Sc0000357	290000	3310	0	10000	0	0.331	0	0
Sc0000357	300000	3470	0	10000	0	0.347	0	0
Sc0000357	310000	3097	0	9989	11	0.310041045149665	0.0011	0
Sc0000357	320000	3467	0	9999	1	0.346734673467347	0.0001	0
Sc0000357	330000	3262	0	9347	653	0.348988980421526	0.0653	0
Sc0000357	340000	3025	0	9687	313	0.312274181893259	0.0313	0
Sc0000357	350000	3854	0	10000	0	0.3854	0	0
Sc0000357	360000	3964	0	10000	0	0.3964	0	0
Sc0000357	370000	4088	0	10000	0	0.4088	0	0
Sc0000357	380000	3578	0	8728	1272	0.409945004582951	0.1272	0
Sc0000357	390000	NA	NA	NA	5463	NA	0.5463	NA
Sc0000357	400000	3427	0	10000	0	0.3427	0	0
Sc0000357	410000	3751	0	10000	0	0.3751	0	0
Sc0000357	420000	4044	0	10000	0	0.4044	0	0
Sc0000357	430000	3873	0	10000	0	0.3873	0	0
Sc0000357	440000	3053	0	10000	0	0.3053	0	0
Sc0000357	450000	3731	0	10000	0	0.3731	0	0
Sc0000357	460000	3279	0	9999	1	0.327932793279328	0.0001	0
Sc0000357	470000	3680	0	9760	240	0.377049180327869	0.024	0
Sc0000357	480000	3000	0	8088	1912	0.370919881305638	0.1912	0
Sc0000357	490000	3471	0	9999	1	0.347134713471347	0.0001	0
Sc0000357	500000	3628	0	10000	0	0.3628	0	0
Sc0000357	510000	3340	0	10000	0	0.334	0	0
Sc0000357	520000	4117	0	10000	0	0.4117	0	0
Sc0000357	530000	3543	0	10000	0	0.3543	0	0
Sc0000357	540000	3158	0	10000	0	0.3158	0	0
Sc0000357	550000	3187	0	10000	0	0.3187	0	0
Sc0000357	560000	4013	0	10000	0	0.4013	0	0
Sc0000357	570000	3346	0	9999	1	0.334633463346335	0.0001	0
Sc0000357	580000	3210	0	10000	0	0.321	0	0
Sc0000357	590000	3133	0	10000	0	0.3133	0	0
Sc0000357	600000	4724	0	10000	0	0.4724	0	0
Sc0000357	610000	4550	0	9998	2	0.455091018203641	0.0002	0
Sc0000357	620000	4676	0	10000	0	0.4676	0	0
Sc0000357	630000	3114	0	10000	0	0.3114	0	0
Sc0000357	640000	3501	0	10000	0	0.3501	0	0
Sc0000357	650000	4205	0	10000	0	0.4205	0	0
Sc0000357	660000	3721	0	10000	0	0.3721	0	0
Sc0000357	670000	3871	0	10000	0	0.3871	0	0
Sc0000357	680000	4036	0	9280	720	0.434913793103448	0.072	0
Sc0000357	690000	4389	0	10000	0	0.4389	0	0
Sc0000357	700000	4226	0	10000	0	0.4226	0	0
Sc0000357	710000	3629	0	9547	453	0.380119409238504	0.0453	0
Sc0000357	720000	3497	0	9996	4	0.34983993597439	0.0004	0
Sc0000357	730000	2970	0	9858	142	0.301278149726111	0.0142	0
Sc0000357	740000	3035	0	9998	2	0.303560712142428	0.0002	0
Sc0000357	750000	3403	0	10000	0	0.3403	0	0
Sc0000357	760000	3138	0	10000	0	0.3138	0	0
Sc0000357	770000	3156	0	9999	1	0.315631563156316	0.0001	0
Sc0000357	780000	3645	0	10000	0	0.3645	0	0
Sc0000358	0	3597	0	10000	0	0.3597	0	0
Sc0000358	10000	3394	0	10000	0	0.3394	0	0
Sc0000358	20000	3403	0	10000	0	0.3403	0	0
Sc0000358	30000	2820	0	8996	1004	0.313472654513117	0.1004	0
Sc0000358	40000	3996	0	10000	0	0.3996	0	0
Sc0000358	50000	3051	0	9999	1	0.305130513051305	0.0001	0
Sc0000358	60000	3667	0	9999	1	0.366736673667367	0.0001	0
Sc0000358	70000	4846	0	10000	0	0.4846	0	0
Sc0000358	80000	3719	0	9474	526	0.392548026176905	0.0526	0
Sc0000358	90000	3653	0	10000	0	0.3653	0	0
Sc0000358	100000	2718	0	6222	3778	0.436837029893925	0.3778	0
Sc0000358	110000	3179	0	10000	0	0.3179	0	0
Sc0000358	120000	5097	0	10000	0	0.5097	0	0
Sc0000358	130000	2923	0	7987	2013	0.365969700763741	0.2013	0
Sc0000358	140000	3400	0	9212	788	0.36908380373426	0.0788	0
Sc0000358	150000	3486	0	10000	0	0.3486	0	0
Sc0000358	160000	3848	0	9999	1	0.384838483848385	0.0001	0
Sc0000358	170000	3600	0	10000	0	0.36	0	0
Sc0000358	180000	3620	0	10000	0	0.362	0	0
Sc0000358	190000	3672	0	10000	0	0.3672	0	0
Sc0000358	200000	3597	0	10000	0	0.3597	0	0
Sc0000358	210000	2948	0	9998	2	0.294858971794359	0.0002	0
Sc0000358	220000	3175	0	10000	0	0.3175	0	0
Sc0000358	230000	3601	0	10000	0	0.3601	0	0
Sc0000358	240000	2933	0	7396	2604	0.396565711195241	0.2604	0
Sc0000358	250000	3144	0	9999	1	0.314431443144314	0.0001	0
Sc0000358	260000	3360	0	10000	0	0.336	0	0
Sc0000358	270000	3366	0	10000	0	0.3366	0	0
Sc0000358	280000	3625	0	10000	0	0.3625	0	0
Sc0000358	290000	3696	0	10000	0	0.3696	0	0
Sc0000358	300000	3764	0	10000	0	0.3764	0	0
Sc0000358	310000	3066	0	10000	0	0.3066	0	0
Sc0000358	320000	3502	0	10000	0	0.3502	0	0
Sc0000358	330000	3809	0	10000	0	0.3809	0	0
Sc0000358	340000	2814	0	9256	744	0.304019014693172	0.0744	0
Sc0000358	350000	3095	0	9969	31	0.310462433543986	0.0031	0
Sc0000358	360000	3570	0	10000	0	0.357	0	0
Sc0000358	370000	3632	0	10000	0	0.3632	0	0
Sc0000358	380000	3822	0	10000	0	0.3822	0	0
Sc0000358	390000	3559	0	10000	0	0.3559	0	0
Sc0000358	400000	3187	0	10000	0	0.3187	0	0
Sc0000358	410000	2334	0	6914	3086	0.337575932889789	0.3086	0
Sc0000358	420000	3503	0	9376	624	0.373613481228669	0.0624	0
Sc0000358	430000	3452	0	9543	457	0.361731111809703	0.0457	0
Sc0000358	440000	3084	0	8362	1638	0.368811289165271	0.1638	0
Sc0000358	450000	3586	0	10000	0	0.3586	0	0
Sc0000358	460000	3440	0	10000	0	0.344	0	0
Sc0000358	470000	4114	0	10000	0	0.4114	0	0
Sc0000358	480000	3354	0	9999	1	0.335433543354335	0.0001	0
Sc0000358	490000	3221	0	9999	1	0.322132213221322	0.0001	0
Sc0000358	500000	2991	0	9999	1	0.299129912991299	0.0001	0
Sc0000358	510000	3874	0	10000	0	0.3874	0	0
Sc0000358	520000	3462	0	8851	1149	0.391142243814258	0.1149	0
Sc0000358	530000	3415	0	10000	0	0.3415	0	0
Sc0000358	540000	3227	0	10000	0	0.3227	0	0
Sc0000358	550000	3749	0	10000	0	0.3749	0	0
Sc0000358	560000	3733	0	10000	0	0.3733	0	0
Sc0000358	570000	3419	0	10000	0	0.3419	0	0
Sc0000358	580000	3326	0	10000	0	0.3326	0	0
Sc0000358	590000	3018	0	10000	0	0.3018	0	0
Sc0000358	600000	3160	0	10000	0	0.316	0	0
Sc0000358	610000	3508	0	10000	0	0.3508	0	0
Sc0000358	620000	4469	0	10000	0	0.4469	0	0
Sc0000358	630000	3446	0	10000	0	0.3446	0	0
Sc0000358	640000	3304	0	10000	0	0.3304	0	0
Sc0000358	650000	3743	0	10000	0	0.3743	0	0
Sc0000358	660000	3411	0	10000	0	0.3411	0	0
Sc0000358	670000	3658	0	9999	1	0.365836583658366	0.0001	0
Sc0000358	680000	3848	0	9777	223	0.393576761787869	0.0223	0
Sc0000358	690000	4105	0	9999	1	0.410541054105411	0.0001	0
Sc0000358	700000	3406	0	10000	0	0.3406	0	0
Sc0000358	710000	2596	0	8310	1690	0.312394705174489	0.169	0
Sc0000358	720000	3763	0	9828	172	0.382885632885633	0.0172	0
Sc0000358	730000	2826	0	8362	1638	0.337957426453002	0.1638	0
Sc0000358	740000	3585	0	10000	0	0.3585	0	0
Sc0000358	750000	3620	0	9649	351	0.375168411234325	0.0351	0
Sc0000358	760000	3511	0	10000	0	0.3511	0	0
Sc0000358	770000	3429	0	10000	0	0.3429	0	0
Sc0000358	780000	3611	0	10000	0	0.3611	0	0
Sc0000359	0	3475	0	10000	0	0.3475	0	0
Sc0000359	10000	3383	0	10000	0	0.3383	0	0
Sc0000359	20000	3831	0	10000	0	0.3831	0	0
Sc0000359	30000	4004	0	9775	225	0.409616368286445	0.0225	0
Sc0000359	40000	4297	0	10000	0	0.4297	0	0
Sc0000359	50000	3331	0	10000	0	0.3331	0	0
Sc0000359	60000	3874	0	10000	0	0.3874	0	0
Sc0000359	70000	3771	0	10000	0	0.3771	0	0
Sc0000359	80000	3990	0	10000	0	0.399	0	0
Sc0000359	90000	4134	0	10000	0	0.4134	0	0
Sc0000359	100000	3411	0	9998	2	0.341168233646729	0.0002	0
Sc0000359	110000	3252	0	9606	394	0.338538413491568	0.0394	0
Sc0000359	120000	4190	0	10000	0	0.419	0	0
Sc0000359	130000	3553	0	10000	0	0.3553	0	0
Sc0000359	140000	3634	0	10000	0	0.3634	0	0
Sc0000359	150000	3764	0	10000	0	0.3764	0	0
Sc0000359	160000	4053	0	10000	0	0.4053	0	0
Sc0000359	170000	3027	0	8171	1829	0.370456492473381	0.1829	0
Sc0000359	180000	3616	0	10000	0	0.3616	0	0
Sc0000359	190000	3796	0	10000	0	0.3796	0	0
Sc0000359	200000	3480	0	10000	0	0.348	0	0
Sc0000359	210000	3265	0	9999	1	0.326532653265327	0.0001	0
Sc0000359	220000	3161	0	10000	0	0.3161	0	0
Sc0000359	230000	3374	0	9999	1	0.337433743374337	0.0001	0
Sc0000359	240000	3237	0	9999	1	0.323732373237324	0.0001	0
Sc0000359	250000	3794	0	10000	0	0.3794	0	0
Sc0000359	260000	3268	0	10000	0	0.3268	0	0
Sc0000359	270000	2825	0	9380	620	0.301172707889126	0.062	0
Sc0000359	280000	3506	0	9118	882	0.384514147839438	0.0882	0
Sc0000359	290000	3512	0	8644	1356	0.406293382693198	0.1356	0
Sc0000359	300000	2998	0	7750	2250	0.386838709677419	0.225	0
Sc0000359	310000	3547	0	10000	0	0.3547	0	0
Sc0000359	320000	3698	0	10000	0	0.3698	0	0
Sc0000359	330000	3692	0	10000	0	0.3692	0	0
Sc0000359	340000	4405	0	9354	646	0.470921530895873	0.0646	0
Sc0000359	350000	3939	0	10000	0	0.3939	0	0
Sc0000359	360000	4149	0	10000	0	0.4149	0	0
Sc0000359	370000	3563	0	10000	0	0.3563	0	0
Sc0000359	380000	3610	0	10000	0	0.361	0	0
Sc0000359	390000	3960	0	9998	2	0.396079215843169	0.0002	0
Sc0000359	400000	3676	0	10000	0	0.3676	0	0
Sc0000359	410000	4362	0	9873	127	0.441810999696141	0.0127	0
Sc0000359	420000	3857	0	10000	0	0.3857	0	0
Sc0000359	430000	3337	0	10000	0	0.3337	0	0
Sc0000359	440000	3633	0	10000	0	0.3633	0	0
Sc0000359	450000	3229	0	10000	0	0.3229	0	0
Sc0000359	460000	3547	0	9471	529	0.374511667194594	0.0529	0
Sc0000359	470000	3877	0	9687	313	0.400227108495922	0.0313	0
Sc0000359	480000	3340	0	10000	0	0.334	0	0
Sc0000359	490000	3108	0	10000	0	0.3108	0	0
Sc0000359	500000	3694	0	10000	0	0.3694	0	0
Sc0000359	510000	3274	0	10000	0	0.3274	0	0
Sc0000359	520000	3528	0	10000	0	0.3528	0	0
Sc0000359	530000	2786	0	9112	888	0.305750658472344	0.0888	0
Sc0000359	540000	3565	0	9933	67	0.358904661230243	0.0067	0
Sc0000359	550000	3406	0	10000	0	0.3406	0	0
Sc0000359	560000	3450	0	10000	0	0.345	0	0
Sc0000359	570000	3043	0	9033	967	0.336875899479686	0.0967	0
Sc0000359	580000	3420	0	10000	0	0.342	0	0
Sc0000359	590000	3330	0	9583	417	0.347490347490348	0.0417	0
Sc0000359	600000	3390	0	9967	33	0.340122403932979	0.0033	0
Sc0000359	610000	3579	0	9998	2	0.357971594318864	0.0002	0
Sc0000359	620000	3689	0	10000	0	0.3689	0	0
Sc0000359	630000	2574	0	7482	2518	0.344025661587811	0.2518	0
Sc0000359	640000	3308	0	10000	0	0.3308	0	0
